89326EE008626,100.0,6.0,7.0
89326EE007934,219.3,0.0,0.0
89326EE006755,392.0,0.0,0.0
89326EE006754,392.0,0.0,0.0
89326EE008610,85.5,5.13,5.99
89326EE006752,392.0,0.0,0.0
89326EE008620,71.25,0.0,0.0
89326EE008624,90.0,5.4,6.3
89326EE008302,96.0,5.76,6.72
89326EE007936,294.0,17.64,20.58
89326EE008611,73.15,0.0,0.0
89326EE008612,100.0,6.0,7.0
89326EE008614,80.75,4.85,5.65
89326EE008587,197.4,11.85,13.81
89326EE008629,100.0,6.0,7.0
89326EE008583,89.18,5.35,6.24
89326EE006750,392.0,0.0,0.0
89326EE008613,81.7,0.0,0.0
89326EE006753,392.0,0.0,0.0
89326EE008533,77.35,4.64,5.41
89326EE008618,71.25,0.0,0.0
89326EE008496,63.7,3.82,4.46
89326EE008294,57.6,3.46,4.03
89326EE008602,59.0,3.54,4.13
89326EE006749,392.0,0.0,0.0
89326EE008599,96.25,0.0,0.0
89326EE006453,93.0,0.0,0.0
89326EE008679,87.01,0.0,0.0
89326EE008638,101.7,6.1,7.12
89326EE006450,93.0,0.0,0.0
89326EE008681,123.0,7.38,8.61
89326EE008683,115.64,6.94,8.09
89326EE006451,93.0,0.0,0.0
89326EE008516,83.25,0.0,0.0
89326EE008684,0.0,0.0,0.0
89326EE008634,105.0,6.3,7.35
89326EE006452,93.0,0.0,0.0
89326EE008670,101.7,6.1,7.12
89326EE008677,108.0,6.48,7.56
89326EE008435,249.05,14.94,17.43
89326EE008675,218.0,13.08,15.26
89326EE008474,111.0,6.66,7.77
89326EE008130,196.0,11.76,13.72
89326EE008408,233.0,13.98,16.31
89326EE006449,93.0,0.0,0.0
89326EE006448,93.0,0.0,0.0
89326EE006445,93.0,0.0,0.0
89326EE008658,110.74,6.64,7.75
89326EE008411,84.7,5.08,5.93
89326EE008412,98.0,5.88,6.86
89326EE006437,93.0,0.0,0.0
89326EE008659,113.0,6.78,7.91
89326EE008132,196.0,11.76,13.72
89326EE008128,196.0,11.76,13.72
89326EE008655,324.38,19.45,22.7
89326EE006439,93.0,0.0,0.0
89326EE008603,96.05,5.76,6.72
89326EE008605,96.05,5.76,6.72
89326EE006440,93.0,0.0,0.0
89326EE006447,93.0,0.0,0.0
89326EE008542,111.0,6.66,7.77
89326EE008664,87.01,0.0,0.0
89326EE008588,113.68,6.82,7.96
89326EE006444,93.0,0.0,0.0
89326EE008656,185.3,11.12,12.97
89326EE008657,110.74,6.64,7.75
89326EE006438,93.0,0.0,0.0
89326EE008691,106.2,6.37,7.43
89326EE008365,196.0,11.76,13.72
89326EE008400,196.0,11.76,13.72
89326EE008604,96.05,5.76,6.72
89326EE008407,233.0,13.98,16.31
89326EE006441,93.0,0.0,0.0
89326EE008633,92.55,7.35,8.58
89326EE008635,85.5,5.13,5.99
89326EE008666,110.74,6.64,7.75
89326EE006442,93.0,0.0,0.0
89326EE007932,340.0,20.4,23.8
89326EE006443,93.0,0.0,0.0
89326EE008662,87.01,0.0,0.0
89326EE008343,59.0,3.54,4.13
89326EE006446,93.0,0.0,0.0
89326EE008628,185.3,11.12,12.97
89326EE008720,107.0,6.42,7.49
89326EE008717,95.2,5.71,6.66
89326EE008539,112.0,6.72,7.84
89326EE008721,107.0,6.42,7.49
89326EE007432,302.6,18.16,21.19
89326EE007631,98.0,5.88,6.86
89326EE008648,208.0,12.48,14.56
89326EE008694,85.0,5.1,5.95
89326EE008448,95.2,5.71,6.66
89326EE008711,190.4,11.42,13.32
89326EE008716,104.86,6.29,7.34
89326EE007412,209.7,12.58,14.68
89326EE008707,97.0,5.82,6.79
89326EE008725,72.75,0.0,0.0
89326EE008719,82.39,0.0,0.0
89326EE008672,84.0,5.04,5.88
89326EE008696,85.0,5.1,5.95
89326EE008452,109.76,6.59,7.68
89326EE008446,103.7,6.22,7.26
89326EE008729,107.95,6.48,7.56
89326EE007876,262.4,15.75,18.36
89326EE008353,483.0,0.0,0.0
89326EE008740,118.0,7.08,8.26
89326EE008778,121.0,7.26,8.47
89326EE008779,121.0,7.26,8.47
89326EE008758,121.0,7.26,8.47
89326EE007940,84.15,5.05,5.89
89326EE008762,667.0,40.02,46.69
89326EE007331,218.74,13.13,15.31
89326EE007813,176.4,10.58,12.35
89326EE008532,125.1,7.51,8.76
89326EE007728,185.22,11.11,12.96
89326EE007974,99.0,5.94,6.93
89326EE007414,218.74,13.13,15.31
89326EE007373,218.74,13.13,15.31
89326EE008777,121.0,7.26,8.47
89326EE008775,59.0,3.54,4.13
89326EE008767,121.0,7.26,8.47
89326EE008726,113.0,6.78,7.91
89326EE008760,116.0,6.96,8.12
89326EE008745,253.3,15.21,17.73
89326EE008702,108.0,6.48,7.56
89326EE008713,695.91,0.0,0.0
89326EE008750,96.05,5.76,6.72
89326EE008753,98.6,5.92,6.9
89326EE008550,169.0,10.14,11.83
89326EE008765,35.1,2.11,2.46
89326EE008766,113.4,0.0,0.0
89326EE008757,75.92,0.0,0.0
89326EE008756,116.0,6.96,8.12
89326EE008746,75.6,0.0,0.0
89326EE008693,105.84,6.35,7.41
89326EE008640,142.1,0.0,0.0
89326EE008751,83.16,0.0,0.0
89326EE008736,105.84,6.35,7.41
89326EE008690,97.2,5.83,6.8
89326EE008169,87.3,5.24,6.11
89326EE008462,85.85,5.15,6.01
89326EE008463,90.1,5.41,6.31
89326EE008772,70.7,4.24,4.95
89326EE008818,92.0,5.52,6.44
89326EE008174,90.9,5.45,6.36
89326EE008646,66.5,3.99,4.66
89326EE008809,87.3,5.24,6.11
89326EE008811,92.0,5.52,6.44
89326EE007426,362.36,21.75,25.35
89326EE008773,101.0,6.06,7.07
89326EE008747,326.42,19.6,22.87
89326EE008802,83.42,0.0,0.0
89326EE008799,90.16,5.41,6.31
89326EE008796,103.7,6.22,7.26
89326EE008814,92.0,5.52,6.44
89326EE008800,79.12,0.0,0.0
89326EE008788,98.98,5.94,6.93
89326EE008801,92.0,5.52,6.44
89326EE008806,82.8,4.97,5.8
89326EE008651,93.1,5.59,6.52
89326EE008795,78.2,4.69,5.47
89326EE008786,155.2,9.31,10.87
89326EE007352,110.7,6.64,7.75
89326EE008798,90.16,5.41,6.31
89326EE008819,92.0,5.52,6.44
89326EE008813,92.0,5.52,6.44
89326EE008849,75.73,0.0,0.0
89326EE008791,74.7,4.48,5.23
89326EE008820,98.0,5.88,6.86
89326EE008705,75.46,0.0,0.0
89326EE008787,83.0,4.98,5.81
89326EE008792,74.7,4.48,5.23
89326EE008825,61.95,3.72,4.34
89326EE007971,270.3,16.22,18.93
89326EE007967,270.3,16.22,18.93
89326EE008822,84.28,0.0,0.0
89326EE008824,83.3,5.0,5.83
89326EE008216,260.73,15.65,18.25
89326EE008099,79.92,4.8,5.59
89326EE008697,195.0,11.7,13.65
89326EE008892,99.0,5.94,6.93
89326EE008883,106.0,6.36,7.42
89326EE008884,133.0,7.98,9.31
89326EE008901,88.4,5.3,6.19
89326EE008846,101.0,6.06,7.07
89326EE008409,83.7,5.02,5.86
89326EE008872,101.0,6.06,7.07
89326EE008873,90.9,5.45,6.36
89326EE008900,93.6,5.62,6.55
89326EE008845,270.29,0.0,0.0
89326EE008882,101.0,6.06,7.07
89326EE008741,170.85,10.25,11.96
89326EE008878,271.61,0.0,0.0
89326EE007232,208.0,12.48,14.56
89326EE008905,88.4,5.3,6.19
89326EE008880,111.35,6.68,7.79
89326EE008876,101.0,6.06,7.07
89326EE008877,271.61,0.0,0.0
89326EE008890,98.0,5.88,6.86
89326EE008077,97.2,5.83,6.8
89326EE008545,398.05,23.88,27.87
89326EE008906,88.4,5.3,6.19
89326EE008881,85.47,0.0,0.0
89326EE008875,74.0,4.44,5.18
89326EE008879,77.77,0.0,0.0
89326EE008893,84.15,5.05,5.89
89326EE008891,88.2,5.29,6.17
89326EE008941,93.0,5.58,6.51
89326EE006386,262.65,15.75,18.39
89326EE008924,98.0,5.88,6.86
89326EE008934,93.0,5.58,6.51
89326EE008927,98.0,5.88,6.86
89326EE008917,1333.8,80.04,93.44
89326EE008918,59.4,3.56,4.16
89326EE008936,93.0,5.58,6.51
89326EE008935,93.0,5.58,6.51
89326EE008939,123.0,7.38,8.61
89326EE008919,1078.0,64.68,75.46
89326EE008829,61.95,3.72,4.34
89326EE008874,101.92,6.12,7.13
89326EE008926,83.3,5.0,5.83
89326EE008933,79.05,4.74,5.53
89326EE007485,-322.05,0.0,0.0
89326EE008899,84.28,0.0,0.0
89326EE008922,372.0,22.32,26.04
89326EE008972,57.6,3.46,4.03
89326EE008944,68.6,4.12,4.8
89326EE008970,96.0,5.76,6.72
89326EE008973,86.4,5.18,6.05
89326EE008977,96.0,5.76,6.72
89326EE008950,2016.0,120.96,141.12
89326EE008673,49.48,0.0,0.0
89326EE008968,73.92,0.0,0.0
89326EE008966,86.4,5.18,6.05
89326EE008967,86.4,5.18,6.05
89326EE008976,86.1,5.17,6.03
89326EE008965,74.0,4.44,5.18
89326EE008942,73.5,0.0,0.0
89326EE008895,75.0,0.0,0.0
89326EE009020,100.0,6.0,7.0
89326EE009014,95.0,5.7,6.65
89326EE009017,81.7,0.0,0.0
89326EE009007,95.0,5.7,6.65
89326EE008430,96.04,5.76,6.72
89326EE009001,88.2,5.29,6.17
89326EE008136,260.25,15.63,18.21
89326EE009010,95.0,5.7,6.65
89326EE009008,95.0,5.7,6.65
89326EE009003,88.2,5.29,6.17
89326EE009006,59.0,3.54,4.13
89326EE009005,96.04,5.76,6.72
89326EE008988,84.15,5.05,5.89
89326EE009016,95.0,5.7,6.65
89326EE009013,73.15,0.0,0.0
